# Wordlist

# META
@date:2012-11-23
@source_author:Huber, Randall Q. & Reed, Robert B.
@source_title:VOCABULARIO COMPARATIVO - Palabras Selectas de Lenguas Indígenas de Colombia
@source_year:1992
@url:http://www.quanthistling.info/data/source/huber1992/wordlist.html

# DATA
ID	DOCULECT	TOKENS	CONCEPT	QLCID	COUNTERPART
16239	witoto ni̵pode	b o r i d e	RELÁMPAGO_LIGHTNING	huber1992/witoto ni̵pode/RELÁMPAGO_LIGHTNING	boríde
16712	miraña	r o r i̵ ʔ kʰ o o	RELÁMPAGO_LIGHTNING	huber1992/miraña/RELÁMPAGO_LIGHTNING	rórí̵ʔkʰoó
16713	miraña	ts i̵ kʷ a ʔ kʰ o o	RELÁMPAGO_LIGHTNING	huber1992/miraña/RELÁMPAGO_LIGHTNING	tsí̵kʷáʔkʰoó
17139	piratapuyo	i̵ p o # b ĩ ã j ẽ	RELÁMPAGO_LIGHTNING	huber1992/piratapuyo/RELÁMPAGO_LIGHTNING	i̵po bĩãjẽ
17535	playero	j a m a x i̵	RELÁMPAGO_LIGHTNING	huber1992/playero/RELÁMPAGO_LIGHTNING	jámaxi̵
17950	witoto murui	a m e o	RELÁMPAGO_LIGHTNING	huber1992/witoto murui/RELÁMPAGO_LIGHTNING	ameo
17951	witoto murui	b o r i d e	RELÁMPAGO_LIGHTNING	huber1992/witoto murui/RELÁMPAGO_LIGHTNING	boride
18391	ocaina	ɯ ɯ β a ʔ j o	RELÁMPAGO_LIGHTNING	huber1992/ocaina/RELÁMPAGO_LIGHTNING	ɯɯβáʔjo
18854	orejón	b ĩ̵ h ã # j e b e h ĩ̵	RELÁMPAGO_LIGHTNING	huber1992/orejón/RELÁMPAGO_LIGHTNING	bĩ̵hã jebehĩ̵
19159	piapoco	e n u # i k a m a l a n a	RELÁMPAGO_LIGHTNING	huber1992/piapoco/RELÁMPAGO_LIGHTNING	ènu ikamaláná
19595	puinave	w a l i j u	RELÁMPAGO_LIGHTNING	huber1992/puinave/RELÁMPAGO_LIGHTNING	waliju
19944	resígaro	pʰ e d o ʔ β a k h o o ts i	RELÁMPAGO_LIGHTNING	huber1992/resígaro/RELÁMPAGO_LIGHTNING	pʰédoʔβakhoótsí
20297	sáliba	l e l i g a	RELÁMPAGO_LIGHTNING	huber1992/sáliba/RELÁMPAGO_LIGHTNING	leliga
20656	siona	m ĩ̵ h õ # hʷ ẽ ʔ n ẽ h i	RELÁMPAGO_LIGHTNING	huber1992/siona/RELÁMPAGO_LIGHTNING	mĩ̵hõ hʷẽʔnẽhi
21014	siriano	b u p u # b ĩ ã r ĩ	RELÁMPAGO_LIGHTNING	huber1992/siriano/RELÁMPAGO_LIGHTNING	bupú bĩã́rĩ
21399	tatuyo	b i̵ p o # j a b e r i h e	RELÁMPAGO_LIGHTNING	huber1992/tatuyo/RELÁMPAGO_LIGHTNING	bi̵pó jabéríhe
21773	tucano	b i̵ p o # j a ʔ b a s e	RELÁMPAGO_LIGHTNING	huber1992/tucano/RELÁMPAGO_LIGHTNING	bi̵pó jaʔbasé
22174	embera Tadó	b a # pʰ o r e	RELÁMPAGO_LIGHTNING	huber1992/embera Tadó/RELÁMPAGO_LIGHTNING	ba pʰoré
22558	tanimuca	w ĩ p o j a e i k a	RELÁMPAGO_LIGHTNING	huber1992/tanimuca/RELÁMPAGO_LIGHTNING	wĩpojaeika
22949	tunebo central	b a ʔ kʷ a	RELÁMPAGO_LIGHTNING	huber1992/tunebo central/RELÁMPAGO_LIGHTNING	baʔkʷá
23473	tsafiqui pila	k u n t a # p i n d a	RELÁMPAGO_LIGHTNING	huber1992/tsafiqui pila/RELÁMPAGO_LIGHTNING	kunta pinda
23831	totoró	p a l a i x	RELÁMPAGO_LIGHTNING	huber1992/totoró/RELÁMPAGO_LIGHTNING	palaix
24136	tuyuca	b i̵ p o # w ã ã j o r e	RELÁMPAGO_LIGHTNING	huber1992/tuyuca/RELÁMPAGO_LIGHTNING	bi̵pó wã́ãjore
24544	waimaja	b i̵ p o # j a b e b ĩ	RELÁMPAGO_LIGHTNING	huber1992/waimaja/RELÁMPAGO_LIGHTNING	bi̵pó jabébĩ
25067	wounaan	p a g tʰ ɯ m d a u	RELÁMPAGO_LIGHTNING	huber1992/wounaan/RELÁMPAGO_LIGHTNING	pagtʰɯmdau
25512	wanano	o r o c a s i t e r o	RELÁMPAGO_LIGHTNING	huber1992/wanano/RELÁMPAGO_LIGHTNING	orocasitero
25916	wayuu	ʃ i j a a	RELÁMPAGO_LIGHTNING	huber1992/wayuu/RELÁMPAGO_LIGHTNING	ʃijáa
25917	wayuu	ʃ i j a a # h u j a	RELÁMPAGO_LIGHTNING	huber1992/wayuu/RELÁMPAGO_LIGHTNING	ʃijáa hujá
26461	yucuna	p i ʧ a n i	RELÁMPAGO_LIGHTNING	huber1992/yucuna/RELÁMPAGO_LIGHTNING	piʧaní
26853	yukpa	k a ʔ s r i̵	RELÁMPAGO_LIGHTNING	huber1992/yukpa/RELÁMPAGO_LIGHTNING	káʔsri̵
26854	yukpa	t u k r u j e	RELÁMPAGO_LIGHTNING	huber1992/yukpa/RELÁMPAGO_LIGHTNING	túkrúje
26855	yukpa	t k u r r a	RELÁMPAGO_LIGHTNING	huber1992/yukpa/RELÁMPAGO_LIGHTNING	tkúrra
26856	yukpa	t i̵ k a ʔ s r i̵	RELÁMPAGO_LIGHTNING	huber1992/yukpa/RELÁMPAGO_LIGHTNING	ti̵káʔsri̵
27209	yurutí	w ã ã j o o r o	RELÁMPAGO_LIGHTNING	huber1992/yurutí/RELÁMPAGO_LIGHTNING	wã́ãjooro
#
103	kamsá	ʒ e m b e	REMO_PADDLE	huber1992/kamsá/REMO_PADDLE	ʒembé
1346	achagua	t e e n a	REMO_PADDLE	huber1992/achagua/REMO_PADDLE	téena
1732	epena Saija	t o i	REMO_PADDLE	huber1992/epena Saija/REMO_PADDLE	tói
2130	awa	t a i l m u	REMO_PADDLE	huber1992/awa/REMO_PADDLE	tailmu
2514	epena basurudó	t o i	REMO_PADDLE	huber1992/epena basurudó/REMO_PADDLE	tói
2929	bora	p o ʔ t o kʷ a	REMO_PADDLE	huber1992/bora/REMO_PADDLE	poʔtókʷa
2930	bora	p o ʔ t o x i̵	REMO_PADDLE	huber1992/bora/REMO_PADDLE	poʔtóxi̵
3586	giacone	h e k u i t a	REMO_PADDLE	huber1992/giacone/REMO_PADDLE	hékuita
3587	giacone	p a d e n a n i p c	REMO_PADDLE	huber1992/giacone/REMO_PADDLE	padenánipc
3885	barí	k a t u n ə	REMO_PADDLE	huber1992/barí/REMO_PADDLE	katunə
4183	bará	w a a r i k a p ĩ	REMO_PADDLE	huber1992/bará/REMO_PADDLE	waarikápĩ
4595	guahibo	t e: n a p a:	REMO_PADDLE	huber1992/guahibo/REMO_PADDLE	té:napa:
5111	barasana	w e a r i t o	REMO_PADDLE	huber1992/barasana/REMO_PADDLE	weárito
5651	secoya	j o p e d i̵ p i̵	REMO_PADDLE	huber1992/secoya/REMO_PADDLE	jopedi̵pi̵
6018	cha'palaachi	j a n p a	REMO_PADDLE	huber1992/cha'palaachi/REMO_PADDLE	janpa
6717	cuiba	k a t e n a	REMO_PADDLE	huber1992/cuiba/REMO_PADDLE	katéna
7185	carijona	h u r a	REMO_PADDLE	huber1992/carijona/REMO_PADDLE	hura
7554	macuna	w e a r ã h ã ĩ	REMO_PADDLE	huber1992/macuna/REMO_PADDLE	wearãhãĩ
8332	guayabero	k a n a e ɸ	REMO_PADDLE	huber1992/guayabero/REMO_PADDLE	kanáeɸ
8774	embera chamí	d o w i	REMO_PADDLE	huber1992/embera chamí/REMO_PADDLE	dowi
8775	embera chamí	d o w i b a ɾ i	REMO_PADDLE	huber1992/embera chamí/REMO_PADDLE	dowibaɾi
9171	carapana	w a a r i k a p ã ĩ	REMO_PADDLE	huber1992/carapana/REMO_PADDLE	wáarikapãĩ
9549	curripaco	t i w e	REMO_PADDLE	huber1992/curripaco/REMO_PADDLE	tiwe
10288	catío	d o w i g i	REMO_PADDLE	huber1992/catío/REMO_PADDLE	dowígi
10690	cubeo	h i a j o w e	REMO_PADDLE	huber1992/cubeo/REMO_PADDLE	hiájowe
11122	muinane	b u ʔ u d u g a	REMO_PADDLE	huber1992/muinane/REMO_PADDLE	búʔúdúga
11649	desano	w e h a b u	REMO_PADDLE	huber1992/desano/REMO_PADDLE	wehabú
12043	inga	r i m u	REMO_PADDLE	huber1992/inga/REMO_PADDLE	rímu
12791	embera Darién	t o w i	REMO_PADDLE	huber1992/embera Darién/REMO_PADDLE	tówi
13132	nukak	p i̵ g ʔ a t n i̵ i	REMO_PADDLE	huber1992/nukak/REMO_PADDLE	pi̵gʔ⁴at¹ni̵i¹
13462	jupda	h e ʔ e h # b a h	REMO_PADDLE	huber1992/jupda/REMO_PADDLE	heʔeh bah
13775	jitnu	t e m p a	REMO_PADDLE	huber1992/jitnu/REMO_PADDLE	témpa
14142	koreguaje	ʤ o o # β a ʔ tʰ i	REMO_PADDLE	huber1992/koreguaje/REMO_PADDLE	ʤoo βaʔtʰi
14989	kakua	b ẽ d a t # d ã	REMO_PADDLE	huber1992/kakua/REMO_PADDLE	bẽd³at⁴ dã³
15424	witoto mi̵ni̵ca	h ɯ a ɯ b e	REMO_PADDLE	huber1992/witoto mi̵ni̵ca/REMO_PADDLE	hɯ́aɯbe
15869	kogui	h a k t u	REMO_PADDLE	huber1992/kogui/REMO_PADDLE	haktú
15870	kogui	k ə n k u i	REMO_PADDLE	huber1992/kogui/REMO_PADDLE	kənkuí
16262	witoto ni̵pode	h ɯ a ɯ b e	REMO_PADDLE	huber1992/witoto ni̵pode/REMO_PADDLE	hɯ́aɯbe
16735	miraña	p o ʔ t o kʷ a	REMO_PADDLE	huber1992/miraña/REMO_PADDLE	poʔtókʷa
17160	piratapuyo	w e h e r o	REMO_PADDLE	huber1992/piratapuyo/REMO_PADDLE	wehero
17559	playero	t e n a p a	REMO_PADDLE	huber1992/playero/REMO_PADDLE	ténapa
17977	witoto murui	h a ɯ r a b e	REMO_PADDLE	huber1992/witoto murui/REMO_PADDLE	haɯrabe
18418	ocaina	m õ ʔ s o dʲ a a β o h o	REMO_PADDLE	huber1992/ocaina/REMO_PADDLE	mõʔsodʲááβoho
18874	orejón	j o d i̵	REMO_PADDLE	huber1992/orejón/REMO_PADDLE	jodi̵
18875	orejón	k o b ẽ d i̵	REMO_PADDLE	huber1992/orejón/REMO_PADDLE	kobẽdi̵
19182	piapoco	t e n a	REMO_PADDLE	huber1992/piapoco/REMO_PADDLE	téna
19617	puinave	j ã w a t	REMO_PADDLE	huber1992/puinave/REMO_PADDLE	jãwat
19967	resígaro	b o e ʔ kʰ o o ts i	REMO_PADDLE	huber1992/resígaro/REMO_PADDLE	boeʔkʰoótsí
20317	sáliba	d e ʔ n a i ʔ d e	REMO_PADDLE	huber1992/sáliba/REMO_PADDLE	deʔnaiʔde
20678	siona	j o # w a ʔ t i	REMO_PADDLE	huber1992/siona/REMO_PADDLE	jo waʔti
21037	siriano	w e h a b u	REMO_PADDLE	huber1992/siriano/REMO_PADDLE	wehábu
21420	tatuyo	w a i j o r o	REMO_PADDLE	huber1992/tatuyo/REMO_PADDLE	waijóro
21795	tucano	w a h a p h ĩ	REMO_PADDLE	huber1992/tucano/REMO_PADDLE	waháphĩ
22198	embera Tadó	d o i	REMO_PADDLE	huber1992/embera Tadó/REMO_PADDLE	dói
22578	tanimuca	w ẽ ã r i p ã ĩ ã	REMO_PADDLE	huber1992/tanimuca/REMO_PADDLE	wẽãripãĩã
22579	tanimuca	w ẽ r ũ p ã ĩ ã	REMO_PADDLE	huber1992/tanimuca/REMO_PADDLE	wẽrũpãĩã
23494	tsafiqui pila	p a l a n k a	REMO_PADDLE	huber1992/tsafiqui pila/REMO_PADDLE	palanka
24157	tuyuca	w a a r i p ĩ	REMO_PADDLE	huber1992/tuyuca/REMO_PADDLE	waarípĩ
24572	waimaja	w a a r i k a r o	REMO_PADDLE	huber1992/waimaja/REMO_PADDLE	wáarikáro
24573	waimaja	w a a r i k a p ĩ ĩ	REMO_PADDLE	huber1992/waimaja/REMO_PADDLE	waarikápĩ́ĩ́
25093	wounaan	d ʊ i	REMO_PADDLE	huber1992/wounaan/REMO_PADDLE	dʊi
25534	wanano	w e h e r o	REMO_PADDLE	huber1992/wanano/REMO_PADDLE	wehero
25950	wayuu	a t a ʔ i h i a	REMO_PADDLE	huber1992/wayuu/REMO_PADDLE	atáʔihia
26486	yucuna	w e ʔ e ʧ i	REMO_PADDLE	huber1992/yucuna/REMO_PADDLE	weʔeʧí
27230	yurutí	w a r i a p ĩ	REMO_PADDLE	huber1992/yurutí/REMO_PADDLE	wáriapĩ
#
245	kamsá	p e ɲ i̵ ɕ e	ROCAS GRANDES_HUGE ROCKS	huber1992/kamsá/ROCAS GRANDES_HUGE ROCKS	peɲí̵ɕe
1900	epena Saija	m a u # ʧ o m a	ROCAS GRANDES_HUGE ROCKS	huber1992/epena Saija/ROCAS GRANDES_HUGE ROCKS	máu ʧóma
2280	awa	k a ts a # u k	ROCAS GRANDES_HUGE ROCKS	huber1992/awa/ROCAS GRANDES_HUGE ROCKS	katsa uk
3203	bora	n e e kʷ a j ɯ kʰ o p a n e	ROCAS GRANDES_HUGE ROCKS	huber1992/bora/ROCAS GRANDES_HUGE ROCKS	neekʷájɯ́kʰopane
3985	barí	dʲ i r o ɾ ə	ROCAS GRANDES_HUGE ROCKS	huber1992/barí/ROCAS GRANDES_HUGE ROCKS	dʲiroɾə
4338	bará	ĩ̵ t ã	ROCAS GRANDES_HUGE ROCKS	huber1992/bará/ROCAS GRANDES_HUGE ROCKS	ĩ̵tã
4808	guahibo	p i n i h i i b o	ROCAS GRANDES_HUGE ROCKS	huber1992/guahibo/ROCAS GRANDES_HUGE ROCKS	pinihiíbo
5286	barasana	g ĩ̵ t a # h a k a	ROCAS GRANDES_HUGE ROCKS	huber1992/barasana/ROCAS GRANDES_HUGE ROCKS	gĩ̵tá haká
5792	secoya	h a i # k ĩ̵ d ã	ROCAS GRANDES_HUGE ROCKS	huber1992/secoya/ROCAS GRANDES_HUGE ROCKS	hai kĩ̵dã
6156	cha'palaachi	l a n b a k i	ROCAS GRANDES_HUGE ROCKS	huber1992/cha'palaachi/ROCAS GRANDES_HUGE ROCKS	lanbaki
6487	guambiano	n i̵ tɕ i̵ # ɕ u k m e r a	ROCAS GRANDES_HUGE ROCKS	huber1992/guambiano/ROCAS GRANDES_HUGE ROCKS	ni̵tɕi̵ ɕukmera
6913	cuiba	i b o w a n	ROCAS GRANDES_HUGE ROCKS	huber1992/cuiba/ROCAS GRANDES_HUGE ROCKS	ibówan
7335	carijona	t ɯ h u	ROCAS GRANDES_HUGE ROCKS	huber1992/carijona/ROCAS GRANDES_HUGE ROCKS	tɯhu
7715	macuna	g ĩ̵ t ã r ĩ # k i̵ r i s e	ROCAS GRANDES_HUGE ROCKS	huber1992/macuna/ROCAS GRANDES_HUGE ROCKS	gĩ̵tãrĩ ki̵rise
8522	guayabero	ʔ i a ʔ	ROCAS GRANDES_HUGE ROCKS	huber1992/guayabero/ROCAS GRANDES_HUGE ROCKS	ʔiaʔ
9327	carapana	ĩ̵ t ã r u p a a	ROCAS GRANDES_HUGE ROCKS	huber1992/carapana/ROCAS GRANDES_HUGE ROCKS	ĩ̵tã́rupáa
9702	curripaco	h i i p a d a	ROCAS GRANDES_HUGE ROCKS	huber1992/curripaco/ROCAS GRANDES_HUGE ROCKS	hiipada
10042	ika	a ʔ n i̵ # a w ə n ʔ # k a w a	ROCAS GRANDES_HUGE ROCKS	huber1992/ika/ROCAS GRANDES_HUGE ROCKS	áʔni̵ awə́nʔ kawa
10447	catío	m o g a r a # o r o m a	ROCAS GRANDES_HUGE ROCKS	huber1992/catío/ROCAS GRANDES_HUGE ROCKS	mogara oromá
10855	cubeo	k ĩ̵ r ã b o a # i̵ r a b o a	ROCAS GRANDES_HUGE ROCKS	huber1992/cubeo/ROCAS GRANDES_HUGE ROCKS	kĩ̵rã́boa i̵ráboa
11344	muinane	g i i s i g a x i̵	ROCAS GRANDES_HUGE ROCKS	huber1992/muinane/ROCAS GRANDES_HUGE ROCKS	giisigaxi̵
11810	desano	ĩ̵ t ã j e r i	ROCAS GRANDES_HUGE ROCKS	huber1992/desano/ROCAS GRANDES_HUGE ROCKS	ĩ̵tãjéri
12188	inga	a t u n # r u m i	ROCAS GRANDES_HUGE ROCKS	huber1992/inga/ROCAS GRANDES_HUGE ROCKS	átun rúmi
12555	dí̵mi̵na	i̵ n g i n a	ROCAS GRANDES_HUGE ROCKS	huber1992/dí̵mi̵na/ROCAS GRANDES_HUGE ROCKS	i̵ngina
13256	nukak	h e e	ROCAS GRANDES_HUGE ROCKS	huber1992/nukak/ROCAS GRANDES_HUGE ROCKS	hee²
13584	jupda	p a i h	ROCAS GRANDES_HUGE ROCKS	huber1992/jupda/ROCAS GRANDES_HUGE ROCKS	paih
13923	jitnu	i b o t # p e k n a	ROCAS GRANDES_HUGE ROCKS	huber1992/jitnu/ROCAS GRANDES_HUGE ROCKS	ibót pekná
14306	koreguaje	k i̵ n a p i̵ ã # i̵ h a p i̵ ã	ROCAS GRANDES_HUGE ROCKS	huber1992/koreguaje/ROCAS GRANDES_HUGE ROCKS	ki̵napi̵ã i̵hapi̵ã
14728	páez	k w e t # w a l a	ROCAS GRANDES_HUGE ROCKS	huber1992/páez/ROCAS GRANDES_HUGE ROCKS	kwet wala
15170	kakua	h e # d a ʔ d ã	ROCAS GRANDES_HUGE ROCKS	huber1992/kakua/ROCAS GRANDES_HUGE ROCKS	he³ daʔ⁴dã⁴
15614	witoto mi̵ni̵ca	n o ɸ ɯ k ɯ	ROCAS GRANDES_HUGE ROCKS	huber1992/witoto mi̵ni̵ca/ROCAS GRANDES_HUGE ROCKS	noɸɯ́kɯ
15615	witoto mi̵ni̵ca	i ɸ ɯ e	ROCAS GRANDES_HUGE ROCKS	huber1992/witoto mi̵ni̵ca/ROCAS GRANDES_HUGE ROCKS	iɸɯ́e
16029	kogui	h ə g g i	ROCAS GRANDES_HUGE ROCKS	huber1992/kogui/ROCAS GRANDES_HUGE ROCKS	hə́ggi
16451	witoto ni̵pode	n o p ɯ k ɯ	ROCAS GRANDES_HUGE ROCKS	huber1992/witoto ni̵pode/ROCAS GRANDES_HUGE ROCKS	nopɯ́kɯ
16452	witoto ni̵pode	n o p ɯ r a ɯ	ROCAS GRANDES_HUGE ROCKS	huber1992/witoto ni̵pode/ROCAS GRANDES_HUGE ROCKS	nopɯ́raɯ
16911	miraña	n e e kʷ a j p a kʰ o p a	ROCAS GRANDES_HUGE ROCKS	huber1992/miraña/ROCAS GRANDES_HUGE ROCKS	néékʷájpákʰopa
17311	piratapuyo	ĩ̵ t ã # p a k a r i # b i̵ h i̵ j e	ROCAS GRANDES_HUGE ROCKS	huber1992/piratapuyo/ROCAS GRANDES_HUGE ROCKS	ĩ̵tã pakari bi̵hi̵je
18147	witoto murui	n o ɸ ɯ k ɯ	ROCAS GRANDES_HUGE ROCKS	huber1992/witoto murui/ROCAS GRANDES_HUGE ROCKS	noɸɯkɯ
18148	witoto murui	n o ɸ ɯ k o	ROCAS GRANDES_HUGE ROCKS	huber1992/witoto murui/ROCAS GRANDES_HUGE ROCKS	noɸɯko
19362	piapoco	m a n u i n a m e e j e i̵ # i b a	ROCAS GRANDES_HUGE ROCKS	huber1992/piapoco/ROCAS GRANDES_HUGE ROCKS	manuínaméejéi̵ íba
19750	puinave	j a ʔ o t	ROCAS GRANDES_HUGE ROCKS	huber1992/puinave/ROCAS GRANDES_HUGE ROCKS	jaʔot
20107	resígaro	β i i ʃ i ʔ o u	ROCAS GRANDES_HUGE ROCKS	huber1992/resígaro/ROCAS GRANDES_HUGE ROCKS	βííʃiʔóú
20454	sáliba	i n a k o ʔ o	ROCAS GRANDES_HUGE ROCKS	huber1992/sáliba/ROCAS GRANDES_HUGE ROCKS	inakoʔo
21194	siriano	ĩ̵ t ã j e r i	ROCAS GRANDES_HUGE ROCKS	huber1992/siriano/ROCAS GRANDES_HUGE ROCKS	ĩ̵tã́jeri
21572	tatuyo	ĩ̵ t ã r u p a a	ROCAS GRANDES_HUGE ROCKS	huber1992/tatuyo/ROCAS GRANDES_HUGE ROCKS	ĩ̵tã́rúpáa
21952	tucano	ĩ̵ t ã p a	ROCAS GRANDES_HUGE ROCKS	huber1992/tucano/ROCAS GRANDES_HUGE ROCKS	ĩ̵tã́pa
22738	tanimuca	ã t a	ROCAS GRANDES_HUGE ROCKS	huber1992/tanimuca/ROCAS GRANDES_HUGE ROCKS	ãta
23099	tunebo central	a k a	ROCAS GRANDES_HUGE ROCKS	huber1992/tunebo central/ROCAS GRANDES_HUGE ROCKS	áka
23637	tsafiqui pila	w a s u	ROCAS GRANDES_HUGE ROCKS	huber1992/tsafiqui pila/ROCAS GRANDES_HUGE ROCKS	wasu
23956	totoró	n o ɕ u k	ROCAS GRANDES_HUGE ROCKS	huber1992/totoró/ROCAS GRANDES_HUGE ROCKS	noɕuk
24306	tuyuca	ĩ̵ t ã p a	ROCAS GRANDES_HUGE ROCKS	huber1992/tuyuca/ROCAS GRANDES_HUGE ROCKS	ĩ̵tãpá
24779	waimaja	ĩ̵ t ã # p a k a g a a r i	ROCAS GRANDES_HUGE ROCKS	huber1992/waimaja/ROCAS GRANDES_HUGE ROCKS	ĩ̵tã́ pakágáari
25268	wounaan	m o k p ʊ r	ROCAS GRANDES_HUGE ROCKS	huber1992/wounaan/ROCAS GRANDES_HUGE ROCKS	mokpʊr
25688	wanano	b i̵ h i̵ a # t ã ã	ROCAS GRANDES_HUGE ROCKS	huber1992/wanano/ROCAS GRANDES_HUGE ROCKS	bi̵hi̵a tãã
26162	wayuu	u u ʧ i	ROCAS GRANDES_HUGE ROCKS	huber1992/wayuu/ROCAS GRANDES_HUGE ROCKS	úuʧi
26659	yucuna	h i i p a	ROCAS GRANDES_HUGE ROCKS	huber1992/yucuna/ROCAS GRANDES_HUGE ROCKS	híipa
27385	yurutí	ĩ̵ t ã ã p e b i̵ k i̵ a	ROCAS GRANDES_HUGE ROCKS	huber1992/yurutí/ROCAS GRANDES_HUGE ROCKS	ĩ̵tã́ãpebi̵ki̵a
#
27	kamsá	n ts a m i a ɕ e	RODILLA_KNEE	huber1992/kamsá/RODILLA_KNEE	ntsamiáɕe
809	baniva	p a s i	RODILLA_KNEE	huber1992/baniva/RODILLA_KNEE	pási
1280	achagua	j u ʒ u i	RODILLA_KNEE	huber1992/achagua/RODILLA_KNEE	júʒui
1658	epena Saija	s i n a p o t e	RODILLA_KNEE	huber1992/epena Saija/RODILLA_KNEE	sinapóte
2067	awa	w a k p u l	RODILLA_KNEE	huber1992/awa/RODILLA_KNEE	wakpul
2452	epena basurudó	kʰ a n i a # p o ɾ o	RODILLA_KNEE	huber1992/epena basurudó/RODILLA_KNEE	kʰanía poɾó
2821	bora	m i̵ m o kʰ o	RODILLA_KNEE	huber1992/bora/RODILLA_KNEE	mí̵mokʰo
2822	bora	m e m i̵ m o kʰ o	RODILLA_KNEE	huber1992/bora/RODILLA_KNEE	mémí̵mokʰo
3522	giacone	l i u ts i u	RODILLA_KNEE	huber1992/giacone/RODILLA_KNEE	liútsiu
4111	bará	j ĩ k a k o b e a	RODILLA_KNEE	huber1992/bará/RODILLA_KNEE	jĩkakobea
4507	guahibo	p e m a t a b a k a	RODILLA_KNEE	huber1992/guahibo/RODILLA_KNEE	pemátabaka
5041	barasana	g i̵ s o b ũ d ĩ ã	RODILLA_KNEE	huber1992/barasana/RODILLA_KNEE	gi̵sóbũdĩã
5456	cabiyarí	n u u t j u n a	RODILLA_KNEE	huber1992/cabiyarí/RODILLA_KNEE	nuutjuna
5587	secoya	d ĩ̵ k a s ĩ k a	RODILLA_KNEE	huber1992/secoya/RODILLA_KNEE	dĩ̵kasĩka
5955	cha'palaachi	n e n b u l u	RODILLA_KNEE	huber1992/cha'palaachi/RODILLA_KNEE	nenbulu
6309	guambiano	t i̵ m	RODILLA_KNEE	huber1992/guambiano/RODILLA_KNEE	ti̵m
6635	cuiba	p e n t a b o k o t o	RODILLA_KNEE	huber1992/cuiba/RODILLA_KNEE	pentabókoto
7124	carijona	e s e n a r ɯ	RODILLA_KNEE	huber1992/carijona/RODILLA_KNEE	esenarɯ
7486	macuna	r i h o b ũ d ĩ ã	RODILLA_KNEE	huber1992/macuna/RODILLA_KNEE	rihobũdĩã
7883	chimila	k r e e ʔ	RODILLA_KNEE	huber1992/chimila/RODILLA_KNEE	kréeʔ
8261	guayabero	p e h # b r i x t	RODILLA_KNEE	huber1992/guayabero/RODILLA_KNEE	peh brixt
8702	embera chamí	ũ d a r	RODILLA_KNEE	huber1992/embera chamí/RODILLA_KNEE	ũdár
9106	carapana	r i̵ p o p a t u a	RODILLA_KNEE	huber1992/carapana/RODILLA_KNEE	ri̵pópatúa
9485	curripaco	n o o s i p a d a	RODILLA_KNEE	huber1992/curripaco/RODILLA_KNEE	noosipada
9849	ika	b i u k ə n i̵	RODILLA_KNEE	huber1992/ika/RODILLA_KNEE	biukə́ni̵
10211	catío	s ã kʰ o kʰ o	RODILLA_KNEE	huber1992/catío/RODILLA_KNEE	sãkʰokʰó
10616	cubeo	j ĩ̵ ã b o	RODILLA_KNEE	huber1992/cubeo/RODILLA_KNEE	jĩ̵ã́bo
11027	muinane	m e m u b a	RODILLA_KNEE	huber1992/muinane/RODILLA_KNEE	mémuba
11579	desano	j ĩ g ã g ĩ̵ # k u r u	RODILLA_KNEE	huber1992/desano/RODILLA_KNEE	jĩgã́gĩ̵ kuru
11981	inga	k u n g u r	RODILLA_KNEE	huber1992/inga/RODILLA_KNEE	kungúr
12346	dí̵mi̵na	b i̵ n k i̵ k a	RODILLA_KNEE	huber1992/dí̵mi̵na/RODILLA_KNEE	bi̵nki̵ká
12714	embera Darién	ʧʰ ĩ ɾ ã b o ɾ o	RODILLA_KNEE	huber1992/embera Darién/RODILLA_KNEE	ʧʰĩɾã́boɾo
13071	nukak	b u d i	RODILLA_KNEE	huber1992/nukak/RODILLA_KNEE	budi¹
13400	jupda	b ɔ̃ d # d æ h	RODILLA_KNEE	huber1992/jupda/RODILLA_KNEE	bɔ̃d dæh
13705	jitnu	p e m a t i a k u e r a t	RODILLA_KNEE	huber1992/jitnu/RODILLA_KNEE	pematiakuérat
14072	koreguaje	ɲ i̵ kʰ a s ĩ ʔ k a p i̵	RODILLA_KNEE	huber1992/koreguaje/RODILLA_KNEE	ɲi̵kʰasĩʔkapi̵
14073	koreguaje	ɲ u kʰ a s ĩ ʔ k a p i̵	RODILLA_KNEE	huber1992/koreguaje/RODILLA_KNEE	ɲukʰasĩʔkapi̵
14490	páez	xʲ u k w e t	RODILLA_KNEE	huber1992/páez/RODILLA_KNEE	xʲukwet
14909	kakua	b o d i # ʧ a # d a ʔ	RODILLA_KNEE	huber1992/kakua/RODILLA_KNEE	bodi² ʧa⁴ daʔ⁴
15348	witoto mi̵ni̵ca	k a i ɲ ɯ k ɯ	RODILLA_KNEE	huber1992/witoto mi̵ni̵ca/RODILLA_KNEE	kaiɲɯ́kɯ
15801	kogui	n u l d u	RODILLA_KNEE	huber1992/kogui/RODILLA_KNEE	núldu
16194	witoto ni̵pode	k a i ɲ ɯ	RODILLA_KNEE	huber1992/witoto ni̵pode/RODILLA_KNEE	káiɲɯ
16652	miraña	m i̵ m o kʰ o	RODILLA_KNEE	huber1992/miraña/RODILLA_KNEE	mi̵mokʰo
16653	miraña	i̵ m i̵ m o kʰ o	RODILLA_KNEE	huber1992/miraña/RODILLA_KNEE	í̵mi̵mokʰo
