# Wordlist

# META
@date:2012-11-23
@source_author:Huber, Randall Q. & Reed, Robert B.
@source_title:VOCABULARIO COMPARATIVO - Palabras Selectas de Lenguas Indígenas de Colombia
@source_year:1992
@url:http://www.quanthistling.info/data/source/huber1992/wordlist.html

# DATA
ID	QLCID	CONCEPT	COUNTERPART	DOCULECT	TOKENS
13944	huber1992/jitnu/BEBER_DRINK	BEBER_DRINK	áp	jitnu	á p
14333	huber1992/koreguaje/BEBER_DRINK	BEBER_DRINK	ũkʰu	koreguaje	ũ k ʰ u
14750	huber1992/páez/BEBER_DRINK	BEBER_DRINK	tudʲ	páez	t u d ʲ
15192	huber1992/kakua/BEBER_DRINK	BEBER_DRINK	babʔ⁴	kakua	b a b ʔ ⁴
15639	huber1992/witoto mi̵ni̵ca/BEBER_DRINK	BEBER_DRINK	hiróde	witoto mi̵ni̵ca	h i r ó d e
16050	huber1992/kogui/BEBER_DRINK	BEBER_DRINK	túʃĩ	kogui	t ú ʃ ĩ
16475	huber1992/witoto ni̵pode/BEBER_DRINK	BEBER_DRINK	hiróde	witoto ni̵pode	h i r ó d e
16932	huber1992/miraña/BEBER_DRINK	BEBER_DRINK	ato	miraña	a t o
17333	huber1992/piratapuyo/BEBER_DRINK	BEBER_DRINK	siʔdĩ	piratapuyo	s i ʔ d ĩ
17751	huber1992/playero/BEBER_DRINK	BEBER_DRINK	apáne	playero	a p á n e
18172	huber1992/witoto murui/BEBER_DRINK	BEBER_DRINK	hirode	witoto murui	h i r o d e
18647	huber1992/ocaina/BEBER_DRINK	BEBER_DRINK	ɲooxo	ocaina	ɲ o o x o
18994	huber1992/orejón/BEBER_DRINK	BEBER_DRINK	ũkuji	orejón	ũ k u j i
19395	huber1992/piapoco/BEBER_DRINK	BEBER_DRINK	wàiraka	piapoco	w à i r a k a
19396	huber1992/piapoco/BEBER_DRINK	BEBER_DRINK	wàiraka waìraka	piapoco	w à i r a k a # w a ì r a k a
19772	huber1992/puinave/BEBER_DRINK	BEBER_DRINK	wok	puinave	w o k
20129	huber1992/resígaro/BEBER_DRINK	BEBER_DRINK	iʔdú	resígaro	i ʔ d ú
20472	huber1992/sáliba/BEBER_DRINK	BEBER_DRINK	luwagahaʔa	sáliba	l u w a g a h a ʔ a
20473	huber1992/sáliba/BEBER_DRINK	BEBER_DRINK	õguahaʔa	sáliba	õ g u a h a ʔ a
20837	huber1992/siona/BEBER_DRINK	BEBER_DRINK	ũkuhi	siona	ũ k u h i
21217	huber1992/siriano/BEBER_DRINK	BEBER_DRINK	iʔrí	siriano	i ʔ r í
21596	huber1992/tatuyo/BEBER_DRINK	BEBER_DRINK	éti	tatuyo	é t i
21974	huber1992/tucano/BEBER_DRINK	BEBER_DRINK	sĩʔrĩ	tucano	s ĩ ʔ r ĩ
22372	huber1992/embera Tadó/BEBER_DRINK	BEBER_DRINK	do	embera Tadó	d o
22758	huber1992/tanimuca/BEBER_DRINK	BEBER_DRINK	ukurika	tanimuca	u k u r i k a
23122	huber1992/tunebo central/BEBER_DRINK	BEBER_DRINK	jáʔnro	tunebo central	j á ʔ n r o
23352	huber1992/tariano/BEBER_DRINK	BEBER_DRINK	núiranha	tariano	n ú i r a n h a
23660	huber1992/tsafiqui pila/BEBER_DRINK	BEBER_DRINK	kutsi	tsafiqui pila	k u t s i
23977	huber1992/totoró/BEBER_DRINK	BEBER_DRINK	mutsi̵p	totoró	m u t s i̵ p
24328	huber1992/tuyuca/BEBER_DRINK	BEBER_DRINK	sĩdĩ́	tuyuca	s ĩ d ĩ́
24813	huber1992/waimaja/BEBER_DRINK	BEBER_DRINK	hĩ́dĩ́	waimaja	h ĩ́ d ĩ́
25294	huber1992/wounaan/BEBER_DRINK	BEBER_DRINK	dʊ	wounaan	d ʊ
25709	huber1992/wanano/BEBER_DRINK	BEBER_DRINK	siʔdĩ	wanano	s i ʔ d ĩ
26189	huber1992/wayuu/BEBER_DRINK	BEBER_DRINK	asáa	wayuu	a s á a
26683	huber1992/yucuna/BEBER_DRINK	BEBER_DRINK	iʔirakáhe	yucuna	i ʔ i r a k á h e
27026	huber1992/yukpa/BEBER_DRINK	BEBER_DRINK	kuná	yukpa	k u n á
27407	huber1992/yurutí/BEBER_DRINK	BEBER_DRINK	sĩ́dĩ	yurutí	s ĩ́ d ĩ
#
227	huber1992/kamsá/BEBE_DRINK	BEBE_DRINK	mobɕé	kamsá	m o b ɕ é
647	huber1992/Español/BEBE_DRINK	BEBE_DRINK	bebe	Español	b e b e
847	huber1992/baniva/BEBE_DRINK	BEBE_DRINK	zaka	baniva	z a k a
