# Wordlist

# META
@date:2012-11-23
@source_author:Huber, Randall Q. & Reed, Robert B.
@source_title:VOCABULARIO COMPARATIVO - Palabras Selectas de Lenguas Indígenas de Colombia
@source_year:1992
@url:http://www.quanthistling.info/data/source/huber1992/wordlist.html

# DATA
ID	QLCID	CONCEPT	COUNTERPART	DOCULECT
14176	huber1992/koreguaje/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	mimi	koreguaje
14592	huber1992/páez/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	eʔts	páez
15027	huber1992/kakua/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	boʔjop⁴	kakua
15472	huber1992/witoto mi̵ni̵ca/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	ɸiθído	witoto mi̵ni̵ca
15907	huber1992/kogui/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	sínduldi	kogui
16312	huber1992/witoto ni̵pode/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	pitído	witoto ni̵pode
16775	huber1992/miraña/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	pʰáápi̵ʔo	miraña
17197	huber1992/piratapuyo/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	ĩbĩ	piratapuyo
17598	huber1992/playero/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	ʃiʃibári̵to	playero
18020	huber1992/witoto murui/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	ɸiθido	witoto murui
18469	huber1992/ocaina/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	ɸaʔtííʔtʲo	ocaina
18902	huber1992/orejón/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	bĩ́bĩ̀	orejón
19227	huber1992/piapoco/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	sípi	piapoco
19647	huber1992/puinave/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	puj	puinave
19997	huber1992/resígaro/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	píʔmí	resígaro
20359	huber1992/sáliba/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	biʔwisi	sáliba
20713	huber1992/siona/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	mĩmĩ	siona
21075	huber1992/siriano/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	bĩbĩ́	siriano
21454	huber1992/tatuyo/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	bĩ́bĩ́	tatuyo
21834	huber1992/tucano/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	bĩ́bĩ́	tucano
22235	huber1992/embera Tadó/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	kʰĩbísu	embera Tadó
22615	huber1992/tanimuca/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	bĩrĩpika	tanimuca
22992	huber1992/tunebo central/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	ʃikara	tunebo central
23528	huber1992/tsafiqui pila/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	kimi	tsafiqui pila
23866	huber1992/totoró/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	o ʧupaβik	totoró
24193	huber1992/tuyuca/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	bĩbĩ́	tuyuca
24617	huber1992/waimaja/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	bĩ́bĩ́	waimaja
24618	huber1992/waimaja/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	i̵pé bĩbĩ	waimaja
25134	huber1992/wounaan/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	pies	wounaan
25572	huber1992/wanano/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	wĩbĩ	wanano
25990	huber1992/wayuu/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	ʧi̵ní̵ʔi̵	wayuu
26526	huber1992/yucuna/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	piʔimí	yucuna
26905	huber1992/yukpa/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	kúʃimo	yukpa
27263	huber1992/yurutí/PICAFLOR, COLIBRÍ_HUMMINGBIRD	PICAFLOR, COLIBRÍ_HUMMINGBIRD	bĩ́bĩ	yurutí
#
84	huber1992/kamsá/PIEDRA_STONE	PIEDRA_STONE	ndi̵tɕbé	kamsá
825	huber1992/baniva/PIEDRA_STONE	PIEDRA_STONE	hipáda	baniva
1328	huber1992/achagua/PIEDRA_STONE	PIEDRA_STONE	íiba	achagua
1713	huber1992/epena Saija/PIEDRA_STONE	PIEDRA_STONE	máu	epena Saija
2112	huber1992/awa/PIEDRA_STONE	PIEDRA_STONE	uk	awa
2499	huber1992/epena basurudó/PIEDRA_STONE	PIEDRA_STONE	mokaɾá	epena basurudó
2895	huber1992/bora/PIEDRA_STONE	PIEDRA_STONE	néékʷajɯ	bora
2896	huber1992/bora/PIEDRA_STONE	PIEDRA_STONE	néékʷánʲeɯ	bora
3873	huber1992/barí/PIEDRA_STONE	PIEDRA_STONE	ʔajnə	barí
4164	huber1992/bará/PIEDRA_STONE	PIEDRA_STONE	ĩ̵tã	bará
4574	huber1992/guahibo/PIEDRA_STONE	PIEDRA_STONE	ibóto	guahibo
5093	huber1992/barasana/PIEDRA_STONE	PIEDRA_STONE	gĩ̵tã́	barasana
5478	huber1992/cabiyarí/PIEDRA_STONE	PIEDRA_STONE	ʔipa	cabiyarí
5632	huber1992/secoya/PIEDRA_STONE	PIEDRA_STONE	kĩ̵dã	secoya
6000	huber1992/cha'palaachi/PIEDRA_STONE	PIEDRA_STONE	skupuka	cha'palaachi
6353	huber1992/guambiano/PIEDRA_STONE	PIEDRA_STONE	ɕuk	guambiano
6695	huber1992/cuiba/PIEDRA_STONE	PIEDRA_STONE	ibóto	cuiba
7171	huber1992/carijona/PIEDRA_STONE	PIEDRA_STONE	tahu	carijona
7536	huber1992/macuna/PIEDRA_STONE	PIEDRA_STONE	gĩ̵tãgã	macuna
7930	huber1992/chimila/PIEDRA_STONE	PIEDRA_STONE	kɾeekákkui	chimila
8312	huber1992/guayabero/PIEDRA_STONE	PIEDRA_STONE	ʔiat	guayabero
8757	huber1992/embera chamí/PIEDRA_STONE	PIEDRA_STONE	mo	embera chamí
8758	huber1992/embera chamí/PIEDRA_STONE	PIEDRA_STONE	mokáɾa	embera chamí
9154	huber1992/carapana/PIEDRA_STONE	PIEDRA_STONE	ĩ̵tã́ã	carapana
9531	huber1992/curripaco/PIEDRA_STONE	PIEDRA_STONE	hiipada	curripaco
9892	huber1992/ika/PIEDRA_STONE	PIEDRA_STONE	áʔni̵	ika
10268	huber1992/catío/PIEDRA_STONE	PIEDRA_STONE	mogaɾá	catío
10671	huber1992/cubeo/PIEDRA_STONE	PIEDRA_STONE	kĩ̵ɾã́bo	cubeo
11100	huber1992/muinane/PIEDRA_STONE	PIEDRA_STONE	gíisiba	muinane
11630	huber1992/desano/PIEDRA_STONE	PIEDRA_STONE	ĩ̵tãjé	desano
12025	huber1992/inga/PIEDRA_STONE	PIEDRA_STONE	ɾúmi	inga
12393	huber1992/dí̵mi̵na/PIEDRA_STONE	PIEDRA_STONE	i̵ngina	dí̵mi̵na
12771	huber1992/embera Darién/PIEDRA_STONE	PIEDRA_STONE	mogaɾá	embera Darién
13116	huber1992/nukak/PIEDRA_STONE	PIEDRA_STONE	hee²	nukak
13444	huber1992/jupda/PIEDRA_STONE	PIEDRA_STONE	pajh	jupda
13757	huber1992/jitnu/PIEDRA_STONE	PIEDRA_STONE	ibót	jitnu
14123	huber1992/koreguaje/PIEDRA_STONE	PIEDRA_STONE	katʰapi̵	koreguaje
14545	huber1992/páez/PIEDRA_STONE	PIEDRA_STONE	kwet	páez
14968	huber1992/kakua/PIEDRA_STONE	PIEDRA_STONE	he³	kakua
15402	huber1992/witoto mi̵ni̵ca/PIEDRA_STONE	PIEDRA_STONE	noɸɯkɯ	witoto mi̵ni̵ca
15851	huber1992/kogui/PIEDRA_STONE	PIEDRA_STONE	hə́ggi	kogui
16242	huber1992/witoto ni̵pode/PIEDRA_STONE	PIEDRA_STONE	nopɯkɯ	witoto ni̵pode
16716	huber1992/miraña/PIEDRA_STONE	PIEDRA_STONE	néékʷajpa	miraña
17143	huber1992/piratapuyo/PIEDRA_STONE	PIEDRA_STONE	i̵tã	piratapuyo
17539	huber1992/playero/PIEDRA_STONE	PIEDRA_STONE	ibóto	playero
17955	huber1992/witoto murui/PIEDRA_STONE	PIEDRA_STONE	noɸɯkɯ	witoto murui
18394	huber1992/ocaina/PIEDRA_STONE	PIEDRA_STONE	gotɯ́ɯ́ʔxo	ocaina
18858	huber1992/orejón/PIEDRA_STONE	PIEDRA_STONE	ata	orejón
19164	huber1992/piapoco/PIEDRA_STONE	PIEDRA_STONE	íba	piapoco
19598	huber1992/puinave/PIEDRA_STONE	PIEDRA_STONE	ha	puinave
19947	huber1992/resígaro/PIEDRA_STONE	PIEDRA_STONE	βííʃiʔóú	resígaro
20300	huber1992/sáliba/PIEDRA_STONE	PIEDRA_STONE	inaaʧu	sáliba
20660	huber1992/siona/PIEDRA_STONE	PIEDRA_STONE	gatabi̵	siona
21018	huber1992/siriano/PIEDRA_STONE	PIEDRA_STONE	ĩ̵tã́je	siriano
21403	huber1992/tatuyo/PIEDRA_STONE	PIEDRA_STONE	ĩ̵́tã́ã	tatuyo
21778	huber1992/tucano/PIEDRA_STONE	PIEDRA_STONE	ĩ̵tã́	tucano
22177	huber1992/embera Tadó/PIEDRA_STONE	PIEDRA_STONE	mawaɾá	embera Tadó
22561	huber1992/tanimuca/PIEDRA_STONE	PIEDRA_STONE	ãta	tanimuca
22952	huber1992/tunebo central/PIEDRA_STONE	PIEDRA_STONE	áka	tunebo central
23274	huber1992/tariano/PIEDRA_STONE	PIEDRA_STONE	hipáda	tariano
23476	huber1992/tsafiqui pila/PIEDRA_STONE	PIEDRA_STONE	su	tsafiqui pila
23834	huber1992/totoró/PIEDRA_STONE	PIEDRA_STONE	ɕuk	totoró
24140	huber1992/tuyuca/PIEDRA_STONE	PIEDRA_STONE	ĩ̵tã́	tuyuca
24549	huber1992/waimaja/PIEDRA_STONE	PIEDRA_STONE	ĩ̵tã́gá	waimaja
25070	huber1992/wounaan/PIEDRA_STONE	PIEDRA_STONE	mok	wounaan
25071	huber1992/wounaan/PIEDRA_STONE	PIEDRA_STONE	mokdau	wounaan
25517	huber1992/wanano/PIEDRA_STONE	PIEDRA_STONE	tãkã	wanano
25924	huber1992/wayuu/PIEDRA_STONE	PIEDRA_STONE	ipá	wayuu
26465	huber1992/yucuna/PIEDRA_STONE	PIEDRA_STONE	híipa	yucuna
26859	huber1992/yukpa/PIEDRA_STONE	PIEDRA_STONE	to	yukpa
27213	huber1992/yurutí/PIEDRA_STONE	PIEDRA_STONE	ĩ̵́tããpe	yurutí
#
244	huber1992/kamsá/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ndi̵tɕméʃe	kamsá
2279	huber1992/awa/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	uk paʃpa	awa
3201	huber1992/bora/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	nékʷajɯ́ɯ́ʔá	bora
3202	huber1992/bora/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	nékʷajɯ́kʷɯ́ɯ́né	bora
4337	huber1992/bará/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ĩ̵tãperi	bará
4807	huber1992/guahibo/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ibótoxi	guahibo
5285	huber1992/barasana/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	gĩ̵tã́rĩã	barasana
5791	huber1992/secoya/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	kĩ̵dã pĩ̵ã	secoya
6155	huber1992/cha'palaachi/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ʃupuʔ ɲijuju	cha'palaachi
6486	huber1992/guambiano/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ɕuktɕi̵l	guambiano
6912	huber1992/cuiba/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ibótixi	cuiba
7334	huber1992/carijona/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	tɯhumugɯ	carijona
7714	huber1992/macuna/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	gĩ̵tã aheri	macuna
8091	huber1992/chimila/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	máarutíkkui	chimila
8092	huber1992/chimila/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	máarututíkkui	chimila
8521	huber1992/guayabero/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ʔiaʔx	guayabero
9326	huber1992/carapana/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ĩ̵tã́rupaaka	carapana
9701	huber1992/curripaco/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	hípadáita	curripaco
10041	huber1992/ika/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	áʔni̵ zəbúru	ika
10446	huber1992/catío/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	íbu zróma	catío
10854	huber1992/cubeo/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	kĩ̵rã́jábe	cubeo
11342	huber1992/muinane/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	xííni̵gaiji̵ʔai	muinane
11343	huber1992/muinane/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	gíísiji̵	muinane
11809	huber1992/desano/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ĩ̵tãjéri	desano
12187	huber1992/inga/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	uʧúlʲa rúmi	inga
12554	huber1992/dí̵mi̵na/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	i̵nginamburu	dí̵mi̵na
13255	huber1992/nukak/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	doɛʔ⁴	nukak
13583	huber1992/jupda/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	paih	jupda
13922	huber1992/jitnu/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ʧírtojo ibót	jitnu
14305	huber1992/koreguaje/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	katʰaraʔkʰari̵ã	koreguaje
14726	huber1992/páez/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	kwet leʔʧ	páez
14727	huber1992/páez/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	kwet muʃ	páez
15169	huber1992/kakua/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	he³ tib²dã⁴	kakua
15612	huber1992/witoto mi̵ni̵ca/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	θɯ́tihɯ	witoto mi̵ni̵ca
15613	huber1992/witoto mi̵ni̵ca/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	guamáhɯ	witoto mi̵ni̵ca
16028	huber1992/kogui/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	həggibúldu	kogui
16449	huber1992/witoto ni̵pode/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	tɯ́tihɯ	witoto ni̵pode
16450	huber1992/witoto ni̵pode/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	guamáhɯ	witoto ni̵pode
16909	huber1992/miraña/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	néékʷaɲe	miraña
16910	huber1992/miraña/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	nékʷajpááne	miraña
17309	huber1992/piratapuyo/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ĩ̵tã buru	piratapuyo
17310	huber1992/piratapuyo/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ĩ̵tã pʰeri	piratapuyo
17732	huber1992/playero/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	pitaibówajo nawíta	playero
19361	huber1992/piapoco/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	aʧúmanaméejéi íba	piapoco
19749	huber1992/puinave/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ha moɺuk ti̵jot	puinave
20106	huber1992/resígaro/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	koβééʔkoβéʔ	resígaro
20453	huber1992/sáliba/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	inate	sáliba
20813	huber1992/siona/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	gatadaʔpi̵di̵ã	siona
21193	huber1992/siriano/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ĩ̵tã́buʔrujeri	siriano
21571	huber1992/tatuyo/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ĩ̵tã́rupaaka	tatuyo
21951	huber1992/tucano/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ĩ̵tã́ peri	tucano
22737	huber1992/tanimuca/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ãtakajabaka	tanimuca
23098	huber1992/tunebo central/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ak úba	tunebo central
23636	huber1992/tsafiqui pila/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	na su	tsafiqui pila
23955	huber1992/totoró/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	koloɕuk	totoró
24305	huber1992/tuyuca/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ĩ̵tã́peri	tuyuca
24775	huber1992/waimaja/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	píhí	waimaja
24776	huber1992/waimaja/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ĩ̵tã aperi	waimaja
24777	huber1992/waimaja/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ĩ̵tã́ bẽtã́ãkã	waimaja
24778	huber1992/waimaja/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ĩ̵tágaariáka	waimaja
25687	huber1992/wanano/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	tãa japari	wanano
26161	huber1992/wayuu/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ipálira	wayuu
26658	huber1992/yucuna/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	wajaxrú	yucuna
27009	huber1992/yukpa/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	to	yukpa
27384	huber1992/yurutí/PIEDRECILLAS_PEBBLES	PIEDRECILLAS_PEBBLES	ĩ̵tã́ãperigã	yurutí
#
316	huber1992/kamsá/PIEL PELUDA_FUR	PIEL PELUDA_FUR	boboʃá	kamsá
317	huber1992/kamsá/PIEL PELUDA_FUR	PIEL PELUDA_FUR	bobóʃe	kamsá
1965	huber1992/epena Saija/PIEL PELUDA_FUR	PIEL PELUDA_FUR	kʰáɾa	epena Saija
2354	huber1992/awa/PIEL PELUDA_FUR	PIEL PELUDA_FUR	aʃ	awa
2711	huber1992/epena basurudó/PIEL PELUDA_FUR	PIEL PELUDA_FUR	kʰáɾa	epena basurudó
3373	huber1992/bora/PIEL PELUDA_FUR	PIEL PELUDA_FUR	í̵ʔxi̵xi̵	bora
4041	huber1992/barí/PIEL PELUDA_FUR	PIEL PELUDA_FUR	aakbarə	barí
4906	huber1992/guahibo/PIEL PELUDA_FUR	PIEL PELUDA_FUR	pená:	guahibo
5362	huber1992/barasana/PIEL PELUDA_FUR	PIEL PELUDA_FUR	hoagasero	barasana
5548	huber1992/cabiyarí/PIEL PELUDA_FUR	PIEL PELUDA_FUR	ʧunna	cabiyarí
5865	huber1992/secoya/PIEL PELUDA_FUR	PIEL PELUDA_FUR	kãʔdĩwi̵	secoya
6220	huber1992/cha'palaachi/PIEL PELUDA_FUR	PIEL PELUDA_FUR	hu	cha'palaachi
6547	huber1992/guambiano/PIEL PELUDA_FUR	PIEL PELUDA_FUR	isik	guambiano
7008	huber1992/cuiba/PIEL PELUDA_FUR	PIEL PELUDA_FUR	anáko	cuiba
7009	huber1992/cuiba/PIEL PELUDA_FUR	PIEL PELUDA_FUR	pená	cuiba
7395	huber1992/carijona/PIEL PELUDA_FUR	PIEL PELUDA_FUR	thʷemahitihur	carijona
7785	huber1992/macuna/PIEL PELUDA_FUR	PIEL PELUDA_FUR	hoa wiro	macuna
8166	huber1992/chimila/PIEL PELUDA_FUR	PIEL PELUDA_FUR	máanta	chimila
8601	huber1992/guayabero/PIEL PELUDA_FUR	PIEL PELUDA_FUR	bí̵ʔ la dáʔnik	guayabero
9005	huber1992/embera chamí/PIEL PELUDA_FUR	PIEL PELUDA_FUR	kʰára	embera chamí
9397	huber1992/carapana/PIEL PELUDA_FUR	PIEL PELUDA_FUR	poa	carapana
10121	huber1992/ika/PIEL PELUDA_FUR	PIEL PELUDA_FUR	únti̵	ika
10518	huber1992/catío/PIEL PELUDA_FUR	PIEL PELUDA_FUR	kʰara	catío
10927	huber1992/cubeo/PIEL PELUDA_FUR	PIEL PELUDA_FUR	pojá	cubeo
11457	huber1992/muinane/PIEL PELUDA_FUR	PIEL PELUDA_FUR	íxéʔene	muinane
11889	huber1992/desano/PIEL PELUDA_FUR	PIEL PELUDA_FUR	gasíro	desano
12256	huber1992/inga/PIEL PELUDA_FUR	PIEL PELUDA_FUR	ágʧa	inga
12987	huber1992/embera Darién/PIEL PELUDA_FUR	PIEL PELUDA_FUR	kʰaɾa	embera Darién
13318	huber1992/nukak/PIEL PELUDA_FUR	PIEL PELUDA_FUR	ni̵i³	nukak
13639	huber1992/jupda/PIEL PELUDA_FUR	PIEL PELUDA_FUR	pãt	jupda
13988	huber1992/jitnu/PIEL PELUDA_FUR	PIEL PELUDA_FUR	péri̵nat atbó	jitnu
14389	huber1992/koreguaje/PIEL PELUDA_FUR	PIEL PELUDA_FUR	raɲa	koreguaje
14802	huber1992/páez/PIEL PELUDA_FUR	PIEL PELUDA_FUR	khas	páez
15241	huber1992/kakua/PIEL PELUDA_FUR	PIEL PELUDA_FUR	jok³	kakua
15698	huber1992/witoto mi̵ni̵ca/PIEL PELUDA_FUR	PIEL PELUDA_FUR	hétɯrai̵rie	witoto mi̵ni̵ca
16103	huber1992/kogui/PIEL PELUDA_FUR	PIEL PELUDA_FUR	gə́ldə	kogui
16524	huber1992/witoto ni̵pode/PIEL PELUDA_FUR	PIEL PELUDA_FUR	iɗɯ́raɯ	witoto ni̵pode
16985	huber1992/miraña/PIEL PELUDA_FUR	PIEL PELUDA_FUR	tʰémi̵í̵he	miraña
16986	huber1992/miraña/PIEL PELUDA_FUR	PIEL PELUDA_FUR	i̵ʔhíβa mí̵í̵ʔe	miraña
17383	huber1992/piratapuyo/PIEL PELUDA_FUR	PIEL PELUDA_FUR	poa tiri kaʔsero	piratapuyo
17802	huber1992/playero/PIEL PELUDA_FUR	PIEL PELUDA_FUR	tái̵na húwa	playero
19453	huber1992/piapoco/PIEL PELUDA_FUR	PIEL PELUDA_FUR	iʧùna	piapoco
19818	huber1992/puinave/PIEL PELUDA_FUR	PIEL PELUDA_FUR	mo hasut	puinave
20170	huber1992/resígaro/PIEL PELUDA_FUR	PIEL PELUDA_FUR	tsíinú	resígaro
21263	huber1992/siriano/PIEL PELUDA_FUR	PIEL PELUDA_FUR	poákí̵rí gasiro	siriano
21642	huber1992/tatuyo/PIEL PELUDA_FUR	PIEL PELUDA_FUR	poa	tatuyo
22021	huber1992/tucano/PIEL PELUDA_FUR	PIEL PELUDA_FUR	poári	tucano
22415	huber1992/embera Tadó/PIEL PELUDA_FUR	PIEL PELUDA_FUR	kʰáɾa	embera Tadó
22809	huber1992/tanimuca/PIEL PELUDA_FUR	PIEL PELUDA_FUR	poja	tanimuca
23166	huber1992/tunebo central/PIEL PELUDA_FUR	PIEL PELUDA_FUR	anará	tunebo central
23706	huber1992/tsafiqui pila/PIEL PELUDA_FUR	PIEL PELUDA_FUR	fu	tsafiqui pila
24017	huber1992/totoró/PIEL PELUDA_FUR	PIEL PELUDA_FUR	kalus isik	totoró
24375	huber1992/tuyuca/PIEL PELUDA_FUR	PIEL PELUDA_FUR	póa	tuyuca
24886	huber1992/waimaja/PIEL PELUDA_FUR	PIEL PELUDA_FUR	póakehero	waimaja
24887	huber1992/waimaja/PIEL PELUDA_FUR	PIEL PELUDA_FUR	kehéró	waimaja
25350	huber1992/wounaan/PIEL PELUDA_FUR	PIEL PELUDA_FUR	kʰaaɾ	wounaan
25757	huber1992/wanano/PIEL PELUDA_FUR	PIEL PELUDA_FUR	poa kaʔsaro	wanano
26009	huber1992/wayuu/PIEL PELUDA_FUR	PIEL PELUDA_FUR	sói	wayuu
26010	huber1992/wayuu/PIEL PELUDA_FUR	PIEL PELUDA_FUR	si̵mí̵lira	wayuu
26011	huber1992/wayuu/PIEL PELUDA_FUR	PIEL PELUDA_FUR	kóisi̵	wayuu
26728	huber1992/yucuna/PIEL PELUDA_FUR	PIEL PELUDA_FUR	ʧixnéhi	yucuna
27071	huber1992/yukpa/PIEL PELUDA_FUR	PIEL PELUDA_FUR	júʃru	yukpa
27455	huber1992/yurutí/PIEL PELUDA_FUR	PIEL PELUDA_FUR	póaga ábiregã	yurutí
#
31	huber1992/kamsá/PIEL_SKIN	PIEL_SKIN	bobáʧe	kamsá
1664	huber1992/epena Saija/PIEL_SKIN	PIEL_SKIN	e	epena Saija
2071	huber1992/awa/PIEL_SKIN	PIEL_SKIN	aja	awa
